2022-09-28,Rectifier (3) - 2W02G GENERAL SEMICONDUCTOR DIODE BRIDGE GPP 2.0A 200V WOB,8.55,0,-8.55,,,,Starting Price: \,For Optidress,,
2022-10-11,Kennedy Two Drawer Tool Box,40,30,-10,2023-07-12,296-A-1,51\,\,35\,25\,18,296\,Starting Price: ,,
2022-10-11,Taft Peirce 202 Right Angle Plate,25,202.5,177.5,2022-12-12,228-A-1,56\,\,28\,16\,16,228\,Starting Price: ,,
2022-10-11,BIAX TYPE IV E/B SCRAPER WITH STEEL CASE,550,,,,,,Starting Price: ,,
2022-10-11,Astd Carbide-Tip Taper Shank Drill Bits,10,,,,,,Starting Price: ,,
2022-10-11,Starrett Inside Micrometer W/ Standards,35,,,,,,Starting Price: ,,
2022-10-11,Cole-Parmer 8213-20 Tachometer,15,,,,,,Starting Price: ,,
2022-10-11,4' Straight Edge,50,,,,,,Starting Price: ,,
2022-10-11,18\" Straight Edge,70,,,,,,Starting Price: ,,
2022-10-11,18%,143.1,0,-143.1,,,,Starting Price: ,,
2022-10-14,Bearing - ND New Departure Steel Cased Ball Bearing 87008,14.29,0,-14.29,,,,Starting Price: \,For Dumore Drill Press,,
2022-10-14,Bearing - DELCO NEW DEPARTURE HYATT CWC87006 WC87006 BEARING 0.25\" X 0.94\" X 0.40\" A560,8.79,0,-8.79,,,,Starting Price: \,For Dumore Drill Press,,
2022-10-27,Ridgid 60\" Pipe Wrench,60,,,,,,Starting Price: ,,
2022-10-27,2 - 30\"x15\"x60\" Sheet Meal Shelving Units,10,,,,,,Starting Price: ,,
2022-10-27,4 - Pallet Racks 48\"x24\"x84\",44,,,,,,Starting Price: ,,
2022-10-27,Tax,9.98,0,-9.98,,,,Starting Price: ,,
2022-10-27,18%,20.52,0,-20.52,,,,Starting Price: ,,
2022-11-11,Miller Maxstar 210 DX,1404,,,,,,Starting Price: \,Sterling and Knight Pawn Shop,,
2022-12-15,Mitutoyo1.4-4\" Bore Gauge Set\, 3 Bore Gages,150,,,,249-A-1,11\,\,24\,18\,10,249\,Starting Price: ,,
2022-12-15,25 Steel Round Bar Cutoffs,35,,,,,,Starting Price: ,,
2022-12-15,Enco Dickson-Style QCTP W/ 5 Tool Holders,125,363.64,238.64,,247-A-1,80\,\,23\,14\,11,247\,Starting Price: ,,
2022-12-15,18%,55.8,0,-55.8,,,,Starting Price: ,,
2022-12-15,Tax,0,0,0,,,,Starting Price: ,,
2022-12-17,Milwaukee 1675-1 Hole Hawg Drill,40,59.93,19.93,2023-09-30,300-A-1,31\,\,23\,19\,14,300\,Starting Price: NOTE: RECORD SHIPPING PRICE,,
2022-12-17,Astd Micromet Lot,15,,,,,,Starting Price: ,,
2022-12-17,Brown Sharpe 230 Micrometer 0-3/8\",,,,,,,Starting Price: ,,
2022-12-17,Brown Sharpe 599-578-1 Dial Calipers W/ Sarrett Case,20,,,,,,Starting Price: ,,
2022-12-17,Super Six Adjustable Reamer Set,25,130,105,2022-01-14,238-A-1,10\,\,14\,11\,9,238\,Starting Price: ,,
2022-12-17,Clausing No. 1765 Floor Drill Press,375,,,,,,Starting Price: ,,
2022-12-17,Clausing No. 16VC-1 Floor Drill Press,200,,,,,,Starting Price: ,,
2022-12-17,18%,121.5,0,-121.5,,,,Starting Price: ,,
2022-12-17,Tax,79.65,0,-79.65,,,,Starting Price: ,,
2022-12-17,Craftsman Floor Model Drill Press,23,,,,,,Starting Price: ,,
2022-12-17,Robbins Myers Gear Motor,81.95,0,-81.95,,,,Starting Price: ,,
2023-01-03,Moebius 9010 2ml Light Clock Oil,43.99,0,-43.99,,,,Starting Price: ,,
2023-01-10,Lot 2 Ultrasonic Leak Detectors,10,255,245,,,,Starting Price: ,,
2023-01-10,Mitchell Asonics Son-Tector 110-M Ultrasonic Leak Detector,,255,,2023-07-20,290-A-1,,290\,Starting Price: ,,
2023-01-10,18%,1.8,,,,,,Starting Price: ,,
2023-02-16,Tax,0.13,,,,,,Starting Price: ,,
2023-02-16,Lot in safe,400,1750,1350,,,,Starting Price: ,,
2023-02-16,Bridgeport Right Angle Milling Head W/ Horiz Support and arbor A,,850,,2023-04-14,270-A-1,50\,\,18\,12\,12,270\,Starting Price: ,,
2023-02-16,Bridgeport Right Angle Milling Head W/ Horiz Support and arbor B,,900,,2023-04-02,271-A-1,50\,\,18\,12\,12,271\,Starting Price: ,,
2023-02-16,Lot 1\" Drive Sockets,20,,,,,,Starting Price: ,,
2023-02-16,Lot on pallets (LOT MISC. TOOLING\, HAND TOOLS\, GAUGE STAND\, DIAL INDICATORS\, RUBBER MAT\, CENTERS\, MISC. ON 2-SKIDS),150,-8.32,-158.32,,,,Starting Price: ,,
2023-02-16,Indicators,,,,,,,Starting Price: ,,
2023-02-16,Indicator Stands,,,,,,,Starting Price: ,,
2023-02-16,Sharpies,,,,,,,Starting Price: ,,
2023-02-16,Travadials (3),,,,,,,Starting Price: ,,
2023-02-16,Drywall and Concrete Anchors,,,,,299-A-1,13\,\,20\,10\,9,299\,Starting Price: ,,
2023-02-16,Astd Sorted Allen Wrenches (NOS),,-8.32,,2023-09-12,298-A-1,11\,\,20\,10\,9,298\,Starting Price: ,,
2023-02-16,Mag Drill,175,,,,,,Starting Price: ,,
2023-02-16,Astd Mitutoyo micrometers in cases,200,518,318,,,,Starting Price: ,,
2023-02-16,Mitutoyo 6-12 Interchangable Anvil Mic 104-138,,230,,2023-04-01,266-A-1,19\,\,24\,19\,9,266\,Starting Price: ,,
2023-02-16,Mitutoyo 0-6\" Interch. Anvil Mic 204-137,,125,,2022-03-15,267-A-1,9\,\,17\,11\,6,267\,Starting Price: ,,
2023-02-16,Mitutoyo 6-7\" Digit Micrometer 193-217,,73,,2023-03-09,268-A-1,8\,\,17\,11\,7,268\,Starting Price: ,,
2023-02-16,Mitutoyo 0-3\" Mic set 193-923,,90,,2023-03-01,269-A-1,7\,\,17\,11\,7,269\,Starting Price: ,,
2023-02-16,Powermatic 14\" Drill Press,200,,,,,,Starting Price: ,,
2023-02-16,18%,206.1,0,-206.1,,,,Starting Price: ,,
2023-02-16,Tax,135.11,0,-135.11,,,,Starting Price: ,,
2023-03-13,1979 F-350,4000,,,,,,Starting Price: \,Paid wire on 3/13,,
2023-03-30,Lot 1,200,325,125,,,,Starting Price: ,,
2023-03-30,SPI 18-piece Angle Grinding Gauge Set,,,,,,,Starting Price: ,,
2023-03-30,Starrett Radius Gage Set 5167C,,,,,,,Starting Price: ,,
2023-03-30,Mituotyo 1-2\" Micrometer 202-106,,,,,283-A-1,\,1\,1\,9\,7\,4,283\,Starting Price: ,,
2023-03-30,Fowler 0-1\" Digital Micrometer 54-815-001-2 EDP#:16595,,,,,,,Starting Price: ,,
2023-03-30,Fowler 0-1\" Digital Micrometer 54-815-001-2 EDP#:16595,,,,,,,Starting Price: ,,
2023-03-30,Fowler 2-3\" Micrometer W/ Case and Standard\, 0.0001\",,40,,2023-06-25,285-A-1,3\,\,13\,9\,6,285\,Starting Price: ,,
2023-03-30,Fowler 0-6\" Depth Micrometer 0.001\",,65,,2023-05-15,284-A-1,4\,\,15\,10\,8,284\,Starting Price: ,,
2023-03-30,Huot 1/16-1/2\" Long Drill Bit Set,,,,,,,Starting Price: ,,
2023-03-30,Jacobs Chuck 1/2\" W/ Key\, No 34\, Straight Shank,,,,,,,Starting Price: ,,
2023-03-30,Jacobs Chuck 3/4\" W/ Key\, No 36\, MT4 A,,85,,2023-04-27,278-A-1,6\,\,9\,7\,7,278\,Starting Price: ,,
2023-03-30,Skoda MT3 Live Center,,135,,2023-04-28,281-A-1,3\,\,8\,8\,6,281\,Starting Price: ,,
2023-03-30,Dumore Hand Grinder 8555-210,,,,,,,Starting Price: ,,
2023-03-30,Lot 2,65,20,-45,,,,Starting Price: ,,
2023-03-30,Surface Gauge (Unbranded),,20,,2023-05-08,282-A-1,4\,\,15\,10\,4,282\,Starting Price: ,,
2023-03-30,Interapid 0.0005\" Test Indicator 312B-1,,,,,,,Starting Price: ,,
2023-03-30,Starrett Protractor No C493B,,,,,,,Starting Price: ,,
2023-03-30,Mitutoyo 6\" Combination Square W/ Center Finder (And Scribe!),,,,,,,Starting Price: ,,
2023-03-30,Mitutoyo 6\" Combination Square W/ Center Finder,,,,,,,Starting Price: ,,
2023-03-30,Mitutoyo Center Finder 180-202,,,,,280-A-1,1\,1\,8\,8\,6,280\,Starting Price: ,,
2023-03-30,Starrett Adjustable Parallel Set 3/8-2 1/4 No S 154 L,,,,,,,Starting Price: ,,
2023-03-30,Starrett Adjustable Parallels (4)\, C\,D\,D\, and F,,,,,,,Starting Price: ,,
2023-03-30,Mitutoyo 12\" Digital Height Master In Orig Box,50,,,,,,Starting Price: ,,
2023-03-30,Criterion Boring Head DBL-203,30,180,150,2023-04-26,279-A-1,7\,\,9\,7\,6,279\,Starting Price: ,,
2023-04-04,Criterion Boring Head DBL-206,50,375,325,2023-07-30,286-A-1,48\,\,17\,11\,10,286\,Starting Price: ,,
2023-04-04,18%,9,,,,,,Starting Price: ,,
2023-04-04,Tax,5.9,,,,,,Starting Price: ,,
2023-04-14,Rothenberger Tee Extractor Kit,50,325,275,2023-07-13,288-A-1,11\,\,18\,10\,8,288\,Starting Price: ,,
2023-04-14,Miller Maxstar 200 Welder S/N ME240309L,700,,,,,,Starting Price: ,,
2023-04-14,18%,135,,,,,,Starting Price: ,,
2023-04-18,LOT: Cross Slide T-Slot Table\, Pin Gages\, V-Block\, Setup Blocks,175,232.61,57.61,,,,Starting Price: ,,
2023-04-18,(Phase II?) Cross Slide T-Slot Table,,150,,2023-06-22,287-A-1,43\,\,20\,14\,14,287\,Starting Price: ,,
2023-04-18,Vermont Pin Gage Set,,82.61,,,289-A-1,39\,\,21\,17\,13,289\,Starting Price: NOTE: RECORD SHPPING PRICE,,
2023-04-18,18%,31.5,,,,,,Starting Price: ,,
2023-04-18,Tax,17.56,,,,,,Starting Price: ,,
2023-05-03,Carbide Lot,110,0,-110,,,,Starting Price: Sold in 291,,
2023-05-03,Carbide Lot,110,510,400,2023-06-16,291-A-1,55\,\,14\,11\,11,291\,Starting Price: Both lots sold in this one,,
2023-05-03,Milwaukee 3/4 Drill,35,,,,,,Starting Price: ,,
2023-05-03,18%,45.9,,,,,,Starting Price: ,,
2023-05-03,Tax,0,,,,,,Starting Price: ,,
2023-05-23,Bridgeport No 2 Boring Head Set W/ Case,110,215,105,2023-07-13,294-A-1,16\,\,18\,12\,12,294\,Starting Price: ,,
2023-05-23,18%,19.8,,,,,,Starting Price: ,,
2023-05-23,Tax,0,,,,,,Starting Price: ,,
2023-06-18,3 Socket Organizers (2-3/8\, 1-1/2),10,,,,,,Starting Price: ,,
2023-06-18,1-1/8 Williams Socket,3,,,,,,Starting Price: ,,
2023-06-18,Rope,5,,,,,,Starting Price: ,,
2023-06-18,Dwell Tachometer,3,,,,,,Starting Price: ,,
2023-06-18,1-1/8 Impact Socket,5,,,,,,Starting Price: ,,
2023-06-18,GM Factory AM/FM Radio,10,,,,,,Starting Price: ,,
2023-06-18,0000 and 000 Steel Wool,3,,,,,,Starting Price: ,,
2023-06-29,Misc Machinist Junk from cleaning out bedroom storage,0,19.5,19.5,2023-07-07,295-A-1,56\,\,18\,13\,13,295\,Starting Price: ,,
2023-06-29,Good Machinist Metrology Junk from cleaning out bedroom storage,0,147.5,147.5,2023-08-11,297-A-1,21\,\,19\,12\,12,297\,Starting Price: ,,
2023-06-29,Good Machinist Tooling Junk from cleaning out bedroom storage ( Tool Holders\, Brown and Sharpe 750 C V Block),0,,,,306-A-1,41\,\,16\,12\,7,306\,Starting Price: ,,
2023-08-04,Lenox Hole Saw Kit with Case,25,,,,,,Starting Price: ,,
2023-08-04,Yuasa DMNC-5C01 W/ Controller UDNC-M1,1600,,,,,,Starting Price: ,,
2023-08-04,Wohlhaupter UPA5 NMBT-DT50 Boring Head (NOT CAT50),325,,,,303-A-1,78\,\,27\,22\,15,303\,Starting Price: \, Actual Weight: (76.5),,
2023-08-04,Lot 2 Eron 12x10x8 Angle Plates,110,302.52,192.52,,,,Starting Price: ,,
2023-08-04,A,,162.4,,2023-09-19,301-A-1,90\,\,21\,14\,14,301\,Starting Price: NOTE: RECORD SHIPPING PRICE\, Actual Weight: (85.2),,
2023-08-04,B,,140.12,,2023-10-17,302-A-1,90\,\,21\,14\,14,302\,Starting Price: NOTE: RECORD SHIPPING PRICE\, Actual Weight: (88.1),,
2023-08-04,Mitutoyo Digital Test Indicator W/ Mitutoyo 519-130 MU Checker,120,,,,,,Starting Price: ,,
2023-08-04,DoALL Transfer Gage Comparator,10,,,,305-A-1,35\,\,21\,21\,17,305\,Starting Price: \, Actual Weight: (33.3),,
2023-08-04,Federal Transfer Gage Comparator,25,,,,304-A-1,56\,\,21\,21\,17,304\,Starting Price: \, Actual Weight: (54.0),,
2023-08-04,6-Piece Tapered Plug Gage Set with Case,40,,,,,,Starting Price: ,,
2023-08-04,Lot - Miscellaneous Inspection with (2) Cases,95,,,,,,Starting Price: ,,
2023-08-04,Hermann Schmitt Angle Plate Case (EMPTY),,,,,,,Starting Price: ,,
2023-08-04,Guide Pillar Fixture?,,,,,,,Starting Price: ,,
2023-08-04,Lot,210,,,,,,Starting Price: ,,
2023-08-04,Gage Balls,,,,,,,Starting Price: ,,
2023-08-04,Mitutoyo Bore Gage Shrouds (Goes around indicator),,,,,,,Starting Price: ,,
2023-08-04,DoAll 6\" Optical Flat 1147 Accuracy:0.000002\",,,,,,,Starting Price: ,,
2023-08-04,Van Kuren Optical Flat,,,,,,,Starting Price: ,,
2023-08-20,Lot ,2.5,,,,,,Starting Price: ,,
2023-08-20,Starrett Square With Head,2.5,,,,,,Starting Price: ,,
2023-08-20,Stanley Battery Jump Starter,33,,,,,,Starting Price: ,,
2023-08-20,NOS Sargent 51 Plane,25,,,,,,Starting Price: ,,
2023-08-20,Chain,5,,,,,,Starting Price: ,,
2023-08-20,Smoke Machine,10,,,,,,Starting Price: ,,
2023-08-27,Black and Decker Random Orbital Polisher,20,,,,,,Starting Price: ,,
2023-08-27,2.5Gal Blitz Metal Gas Tank,7,,,,,,Starting Price: ,,
2023-08-27,Timing Light,3,,,,,,Starting Price: ,,
2023-08-27,Snap On Compression Tester Set,94.6,,,,,,Starting Price: ,,
2023-12-13,ASSORTED TORRINGTON BEARINGS,20,,,,,,Starting Price: \,Heath - Dimex,,
2023-12-13,HARIG 5C POWERED SPIN FIXTURE,550,,,,308-A-1,27\,8\,17\,14\,11,308\,Starting Price: \, Actual Weight: (27.3lbs),,
2023-12-13,SUBURBAN 6\" X 6\" MAGNETIC SINE TABLE,225,,,,307-A-1,37\,\,16\,14\,10,307\,Starting Price: \, Actual Weight: (36.2),,
2023-12-13,(2) RIGHT ANGLE PLATES 8\" X 5\" X 12\",80,,,,,,Starting Price: ,,
2023-12-13,Suburban Right Angle Plate 8x5x12 (A),,,,,309-A-1,51\,\,17\,14\,12,309\,Starting Price: \, Actual Weight: (49.1lbs),,
2023-12-13,Suburban Right Angle Plate 8x5x12 (B),,,,,310-A-1,51\,\,17\,14\,12,310\,Starting Price: \, Actual Weight: (47.0lbs),,
2023-12-13,18%,157.5,,,,,,Starting Price: ,,
2023-12-13,Tax,103.25,,,,,,Starting Price: ,,
